x;y;Latitude;Longitude;Street
12.03.2005;39,35;;;
13.03.2005;39,34;;;
14.03.2005;39,35;;;
15.03.2005;39,32;;;
16.03.2005;39,31;;;
17.03.2005;39,3;;;
18.03.2005;39,27;;;
19.03.2005;39,28;;;
20.03.2005;39,27;;;
21.03.2005;39,27;;;
22.03.2005;39,28;;;
23.03.2005;39,23;;;
24.03.2005;39,23;;;
25.03.2005;39,22;;;
26.03.2005;39,24;;;
27.03.2005;39,25;;;
28.03.2005;39,21;;;
29.03.2005;39,2;;;
30.03.2005;39,19;;;
31.03.2005;39,16;;;
01.04.2005;39,15;;;
02.04.2005;39,15;;;
03.04.2005;39,15;;;
04.04.2005;39,14;;;
05.04.2005;39,13;;;
06.04.2005;39,14;;;
07.04.2005;39,18;;;
08.04.2005;39,17;;;
09.04.2005;39,1;;;
10.04.2005;39,09;;;
11.04.2005;39,08;;;
12.04.2005;39,09;;;
13.04.2005;39,11;;;
14.04.2005;39,12;;;
15.04.2005;39,11;;;
16.04.2005;39,09;;;
17.04.2005;39,09;;;
18.04.2005;39,08;;;
19.04.2005;39,07;;;
20.04.2005;39,2;;;
21.04.2005;39,24;;;
22.04.2005;39,26;;;
23.04.2005;39,27;;;
24.04.2005;39,26;;;
25.04.2005;39,26;;;
26.04.2005;39,22;;;
27.04.2005;39,21;;;
28.04.2005;39,19;;;
29.04.2005;39,21;;;
30.04.2005;39,24;;;
01.05.2005;39,27;;;
