,Datum,Tmit,Sges,Rges
2026,19.07.2017,"22,8","9,6","19,1"
2027,20.07.2017,"21,2","4,8","0,4"
2028,21.07.2017,"19,5","14,7",0
2029,22.07.2017,"22,4","8,6","25,9"
2030,23.07.2017,"17,5","5,8","3,5"
2031,24.07.2017,"15,3","2,9","5,2"
2032,25.07.2017,"15,5","0,2","18,7"
2033,26.07.2017,"18,8",6,"3,1"
2034,27.07.2017,"18,4","3,6",0
2035,28.07.2017,"17,7","6,6","0,9"
2036,29.07.2017,"21,5","5,8",0
2037,30.07.2017,"22,6","7,1",2
2038,31.07.2017,"20,2","11,5","0,7"
2039,01.08.2017,"18,3","1,1","0,6"
2040,02.08.2017,"18,8","3,2","2,7"
2041,03.08.2017,"20,4","5,1","0,6"
2042,04.08.2017,"19,4","3,3","2,9"
2043,05.08.2017,"16,1","1,3","10,6"
2044,06.08.2017,"16,1","10,5",0
2045,07.08.2017,"18,2","13,6",0
2046,08.08.2017,"16,6","2,3",4
2047,09.08.2017,"17,5","9,7","11,8"
2048,10.08.2017,"15,5",0,"10,7"
2049,11.08.2017,"15,8",0,0
2050,12.08.2017,"15,9","0,3",7
2051,13.08.2017,"17,7","10,6",0
2052,14.08.2017,"19,5","12,3",0
2053,15.08.2017,"20,1","3,5",2
2054,16.08.2017,"19,8","6,1",0
2055,17.08.2017,19,1,4
2056,18.08.2017,"17,2",0,"4,4"
2057,19.08.2017,15,"4,8","0,1"
2058,20.08.2017,"15,5","6,5",0
2059,21.08.2017,16,"10,7",0
2060,22.08.2017,"17,8","9,6",0
2061,23.08.2017,"20,6","10,7",0
2062,24.08.2017,"19,1",7,0
2063,25.08.2017,"18,9","6,4",0
2064,26.08.2017,"20,7","5,9",0
2065,27.08.2017,"20,1","11,2",0
2066,28.08.2017,"20,1","11,9",0
2067,29.08.2017,"23,2","11,6",0
2068,30.08.2017,"22,2","2,1","1,9"
2069,31.08.2017,"15,4","1,7","0,7"
2070,01.09.2017,"15,1",6,"9,8"
2071,02.09.2017,"14,1","4,5","0,1"
2072,03.09.2017,"14,3","10,4",0
2073,04.09.2017,"16,4","7,8",0
2074,05.09.2017,"20,1","3,3","0,2"
2075,06.09.2017,17,"2,2","0,1"
2076,07.09.2017,"15,7","0,5",0
2077,08.09.2017,"15,3",0,"24,2"
2078,09.09.2017,"13,4","2,7","4,8"
2079,10.09.2017,"13,6","7,7","1,2"
2080,11.09.2017,"15,2","5,5","2,1"
2081,12.09.2017,"14,1","5,3","7,6"
2082,13.09.2017,"15,2",5,"0,9"
2083,14.09.2017,12,"1,8","10,1"
2084,15.09.2017,"11,3","2,7","0,8"
2085,16.09.2017,"10,9","8,6","0,2"
2086,17.09.2017,"10,6","4,3","0,8"
2087,18.09.2017,"10,8","1,2","4,1"
2088,19.09.2017,"11,5","3,1","2,2"
2089,20.09.2017,"11,7","4,6",0
2090,21.09.2017,13,11,0
2091,22.09.2017,"13,2",6,"1,2"
2092,23.09.2017,"14,1","6,5",0
2093,24.09.2017,"12,6","6,8",0
2094,25.09.2017,"13,1","2,4",0
2095,26.09.2017,"13,5",2,"23,8"
2096,27.09.2017,"14,5","9,5",0
2097,28.09.2017,"16,8","3,2","3,2"
2098,29.09.2017,19,"7,8","9,2"
2099,30.09.2017,"13,6","0,1","8,9"
2100,01.10.2017,"13,1","7,6","0,5"
2101,02.10.2017,"15,8","3,2","6,2"
2102,03.10.2017,"12,7","3,7",0
2103,04.10.2017,"12,3","2,2","0,2"
2104,05.10.2017,"12,7","3,6",1
2105,06.10.2017,"10,7","4,9","2,4"
2106,07.10.2017,"10,4",0,"6,2"
2107,08.10.2017,"12,1","1,3","0,1"
2108,09.10.2017,"11,1","0,1","2,1"
2109,10.10.2017,14,"0,1","0,2"
2110,11.10.2017,"14,6","0,1","0,1"
2111,12.10.2017,"13,7","5,9",0
2112,13.10.2017,"14,4","2,1",0
2113,14.10.2017,"15,6","9,5",0
2114,15.10.2017,16,"9,6",0
2115,16.10.2017,"17,7","8,6",0
2116,17.10.2017,"14,1","2,8",0
2117,18.10.2017,"13,4",9,0
2118,19.10.2017,"15,3","9,1","3,4"
2119,20.10.2017,"14,4","2,2","1,2"
2120,21.10.2017,13,"0,4","2,8"
2121,22.10.2017,"10,7",0,0
2122,23.10.2017,"11,3","0,3","1,1"
2123,24.10.2017,14,0,"0,2"
2124,25.10.2017,"15,2","0,2",0
2125,26.10.2017,"13,9","1,3","2,2"
2126,27.10.2017,12,"3,8",0
2127,28.10.2017,"10,2",0,"3,4"
2128,29.10.2017,"10,5","5,3","0,2"
2129,30.10.2017,"7,5","6,7",0
2130,31.10.2017,"8,4","0,2",0
2131,01.11.2017,"10,5","4,2",0
2132,02.11.2017,"9,3","0,8","0,6"
2133,03.11.2017,"9,4",3,0
2134,04.11.2017,"10,8","6,4","2,1"
2135,05.11.2017,"8,5","1,7","1,3"
2136,06.11.2017,"5,2","5,2",0
2137,07.11.2017,"4,5","5,6",0
2138,08.11.2017,7,0,0
2139,09.11.2017,"7,6","0,3","0,7"
2140,10.11.2017,"8,2","0,8","1,1"
2141,11.11.2017,"6,1",0,"1,4"
2142,12.11.2017,"4,8","0,2","2,1"
2143,13.11.2017,6,5,0
2144,14.11.2017,"5,1",1,"3,1"
2145,15.11.2017,"7,6",0,"0,5"
2146,16.11.2017,"7,5","0,1","1,2"
2147,17.11.2017,"6,3","5,5",0
2148,18.11.2017,"4,5","0,7","2,7"
2149,19.11.2017,"5,8","3,3","2,7"
2150,20.11.2017,"5,6",0,"13,8"
2151,21.11.2017,"10,1",0,"1,4"
2152,22.11.2017,11,"5,5",0
2153,23.11.2017,"12,1","0,8","12,7"
2154,24.11.2017,"7,8",0,"4,3"
2155,25.11.2017,"4,8","0,8",1
2156,26.11.2017,"3,7","0,1","0,4"
2157,27.11.2017,"5,8",0,"7,2"
2158,28.11.2017,"5,3",2,0
2159,29.11.2017,"2,7","2,5",0
2160,30.11.2017,"2,2",0,"0,5"
2161,01.12.2017,2,"1,2",0
2162,02.12.2017,"-0,4",0,"0,3"
2163,03.12.2017,"1,1",0,"4,8"
2164,04.12.2017,"5,7",0,"0,7"
2165,05.12.2017,"5,9",0,0
2166,06.12.2017,7,0,0
2167,07.12.2017,"5,3",0,"9,1"
2168,08.12.2017,"2,6","1,3","8,9"
2169,09.12.2017,"0,9","0,3","1,1"
2170,10.12.2017,"2,3",0,"7,7"
2171,11.12.2017,"3,5",0,"9,5"
2172,12.12.2017,"2,2",0,"0,1"
2173,13.12.2017,"3,4",0,"18,7"
2174,14.12.2017,"3,7","0,9","2,7"
2175,15.12.2017,3,0,"0,2"
2176,16.12.2017,"3,3","3,3","1,5"
2177,17.12.2017,"2,3",0,"9,2"
2178,18.12.2017,"2,2",0,"0,3"
2179,19.12.2017,"4,5",0,"4,6"
2180,20.12.2017,"6,9",0,"1,1"
2181,21.12.2017,"8,6",0,"3,2"
2182,22.12.2017,"9,3",0,3
2183,23.12.2017,"8,9",0,"0,2"
2184,24.12.2017,"8,9",0,0
2185,25.12.2017,"6,9",0,"0,1"
2186,26.12.2017,"5,5",1,"2,1"
2187,27.12.2017,"5,3","0,3","3,6"
2188,28.12.2017,"3,2","1,9","0,1"
2189,29.12.2017,"1,9","2,9","4,8"
2190,30.12.2017,"8,1",0,"9,7"
2191,31.12.2017,"12,2",0,"4,2"
2192,01.01.2018,"6,8","2,2","10,2"
2193,02.01.2018,"5,8","0,1","15,6"
2194,03.01.2018,"7,6","0,0","7,6"
2195,04.01.2018,"8,3","0,0","3,4"
2196,05.01.2018,"8,2","0,7","0,3"
2197,06.01.2018,"4,7","0,0","0,0"
2198,07.01.2018,"3,5","0,0","0,0"
2199,08.01.2018,"3,2","2,4","0,0"
2200,09.01.2018,"5,2","0,7","0,0"
2201,10.01.2018,"7,8",-,-
2202,11.01.2018,-,-,-
2203,12.01.2018,"4,9","0,0","0,0"
2204,13.01.2018,"5,4","1,7","0,0"
2205,14.01.2018,"3,6","5,8","0,0"
2206,15.01.2018,"4,6","0,7","9,4"
2207,16.01.2018,"4,5","0,8","8,3"
2208,17.01.2018,"2,9","1,1","4,3"
2209,18.01.2018,"5,2","0,4","3,6"
2210,19.01.2018,"3,4","3,0","0,8"
2211,20.01.2018,"2,6","0,0","6,0"
2212,21.01.2018,"2,9","0,7","1,6"
2213,22.01.2018,"5,4","0,1","2,1"
2214,23.01.2018,"7,7","0,8","0,1"
2215,24.01.2018,"12,0","0,8","3,2"
2216,25.01.2018,"7,9","0,0","2,1"
2217,26.01.2018,"5,7","0,0","0,0"
2218,27.01.2018,"5,9","5,0","0,6"
2219,28.01.2018,"8,3","0,0","0,0"
2220,29.01.2018,"9,4","0,0","1,0"
2221,30.01.2018,"4,3","4,1","0,4"
2222,31.01.2018,"7,3","0,0","6,5"
2223,01.02.2018,"2,9","2,8","1,2"
2224,02.02.2018,"3,6","0,1","1,1"
2225,03.02.2018,"3,3","0,5","0,0"
2226,04.02.2018,"0,2","0,8","0,0"
2227,05.02.2018,"0,5","8,8","0,0"
2228,06.02.2018,"-1,1","1,3","0,0"
2229,07.02.2018,"-0,2","6,8","0,0"
2230,08.02.2018,"-2,4","8,9","0,0"
2231,09.02.2018,"-0,7","8,0","0,0"
2232,10.02.2018,"1,8","0,2","4,2"
2233,11.02.2018,"2,9","0,7","2,2"
2234,12.02.2018,"1,8","5,9","0,0"
2235,13.02.2018,"1,2","9,1","0,0"
2236,14.02.2018,"1,7","9,2","2,1"
2237,15.02.2018,"1,8","0,0","1,4"
2238,16.02.2018,"1,6","7,7","0,0"
2239,17.02.2018,"1,1","4,0","0,0"
2240,18.02.2018,"1,7","8,5","0,0"
2241,19.02.2018,"1,6","2,6","0,0"
2242,20.02.2018,"0,7","8,1","0,0"
2243,21.02.2018,"1,1","9,2","0,0"
2244,22.02.2018,"0,6","9,6","0,0"
2245,23.02.2018,"-0,2","9,7","0,0"
2246,24.02.2018,"-0,3","9,6","0,0"
2247,25.02.2018,"-2,1","9,9","0,0"
2248,26.02.2018,"-3,4","5,4","0,0"
2249,27.02.2018,"-4,0","9,4","0,0"
2250,28.02.2018,"-5,2","9,9","0,0"
2251,01.03.2018,"-2,7","9,2","0,0"
2252,02.03.2018,"-2,0","0,0","1,3"
2253,03.03.2018,"0,3","4,5","0,0"
2254,04.03.2018,"5,9","6,3","0,2"
2255,05.03.2018,"8,0","7,9","0,0"
2256,06.03.2018,"8,1","6,8","0,0"
2257,07.03.2018,"5,8","3,3","3,2"
2258,08.03.2018,"5,2","2,5","2,8"
2259,09.03.2018,"5,9","4,4","3,4"
2260,10.03.2018,"11,4","1,8","0,1"
2261,11.03.2018,"11,9","1,1","0,0"
2262,12.03.2018,"10,8","3,2","1,6"
2263,13.03.2018,"6,4","0,0","8,2"
2264,14.03.2018,"7,2","10,3","0,0"
2265,15.03.2018,"8,2","5,2","4,6"
2266,16.03.2018,"5,4","0,0","2,1"
2267,17.03.2018,"-1,3","0,0","0,2"
2268,18.03.2018,"-0,7","4,0","0,0"
2269,19.03.2018,"-0,1","10,3","0,0"
2270,20.03.2018,"2,7","8,2","0,4"
2271,21.03.2018,"1,1","1,9","0,1"
2272,22.03.2018,"4,7","0,0","3,0"
2273,23.03.2018,"6,0","0,1","0,0"
2274,24.03.2018,"6,9","10,1","0,0"
2275,25.03.2018,"7,0","9,0","0,0"
2276,26.03.2018,"7,0","7,0","0,2"
2277,27.03.2018,"5,7","4,1","5,1"
2278,28.03.2018,"7,3","0,0","7,9"
2279,29.03.2018,"6,1","5,4","1,9"
2280,30.03.2018,"9,3","5,8","1,1"
2281,31.03.2018,"8,0","8,9","3,5"
2282,01.04.2018,"5,8","0,0","2,7"
2283,02.04.2018,"8,4","1,8","0,9"
2284,03.04.2018,"12,4","1,9","0,4"
2285,04.04.2018,"11,2","2,4","1,9"
2286,05.04.2018,"7,5","2,1","0,5"
2287,06.04.2018,"8,8","11,7","0,0"
2288,07.04.2018,"15,7","12,2","0,0"
2289,08.04.2018,"16,4","7,6","0,0"
2290,09.04.2018,"14,6","2,7","0,0"
2291,10.04.2018,"14,9","1,9","23,6"
2292,11.04.2018,"10,8","2,6","0,0"
2293,12.04.2018,"13,1","6,1","0,0"
2294,13.04.2018,"11,1","0,3","0,0"
2295,14.04.2018,"13,2","8,4","6,2"
2296,15.04.2018,"14,2","5,7","0,0"
2297,16.04.2018,"13,1","9,4","0,0"
2298,17.04.2018,"14,0","12,7","0,0"
2299,18.04.2018,"16,7","13,0","0,0"
2300,19.04.2018,"19,3","13,5","0,0"
2301,20.04.2018,"19,6","12,4","0,0"
2302,21.04.2018,"18,3","13,0","0,0"
2303,22.04.2018,"19,0","11,0","1,6"
2304,23.04.2018,"15,5","8,2","0,0"
2305,24.04.2018,"12,3","1,8","0,4"
2306,25.04.2018,"13,2","3,3","1,7"
2307,26.04.2018,"10,0","6,3","0,5"
2308,27.04.2018,"11,9","11,2","0,0"
2310,29.04.2018,"14,0","4,1","8,0"
2311,30.04.2018,"11,6","1,8","5,6"
2312,01.05.2018,"9,0","8,3","0,0"
2313,02.05.2018,"11,5","13,1","0,0"
2314,03.05.2018,"12,4","12,0","0,0"
2315,04.05.2018,"13,7","14,2","0,0"
2316,05.05.2018,"16,2","14,4","0,0"
2317,06.05.2018,"17,7","14,6","0,0"
2318,07.05.2018,"18,3","14,6","0,0"
2319,08.05.2018,"19,3","14,6","0,0"
2320,09.05.2018,"20,2","10,6","0,0"
2321,10.05.2018,"14,6","5,1","0,0"
2322,11.05.2018,"14,7","10,9","0,0"
2323,12.05.2018,"17,6","12,8","0,0"
2324,13.05.2018,"14,1","1,8","14,3"
2325,14.05.2018,"18,6","10,8","0,0"
2326,15.05.2018,"18,4","13,1","0,1"
2327,16.05.2018,"16,5","6,4","5,7"
2328,17.05.2018,"12,7","12,0","0,0"
2329,18.05.2018,"12,2","11,3","0,0"
2330,19.05.2018,"12,6","11,8","0,0"
2331,20.05.2018,"16,2","11,7","0,0"
2332,21.05.2018,"19,1","12,1","0,1"
2333,22.05.2018,"18,6","6,9","2,2"
2334,23.05.2018,"19,2","5,0","1,0"
2335,24.05.2018,"18,2","3,5","23,3"
2336,25.05.2018,"20,6","11,8","0,0"
2337,26.05.2018,"22,7","14,6","0,0"
2338,27.05.2018,"21,0","6,7","0,4"
2339,28.05.2018,"23,4","12,7","0,1"
2340,29.05.2018,"22,1","9,0","0,8"
2341,30.05.2018,"21,7","12,1","4,7"
2342,31.05.2018,"21,7","11,9","23,0"
2343,01.06.2018,"18,2","0,0","35,5"
2344,02.06.2018,"18,3","3,6","0,1"
2345,03.06.2018,"19,3","8,8","0,0"
2346,04.06.2018,"20,9","12,6","0,0"
2347,05.06.2018,"18,2","6,0","0,0"
2348,06.06.2018,"21,7","15,4","0,0"
2349,07.06.2018,"21,2","10,7","8,6"
2350,08.06.2018,"19,5","2,8","11,5"
2351,09.06.2018,"22,0","12,6","63,2"
2352,10.06.2018,"20,7","6,2","0,0"
2353,11.06.2018,"19,4","8,6","0,0"
2354,12.06.2018,"16,1","2,0","2,2"
2355,13.06.2018,"14,3","2,7","0,0"
2356,14.06.2018,"15,3","7,2","1,4"
2357,15.06.2018,"18,8","9,7","0,2"
2358,16.06.2018,"18,2","8,0","8,3"
2359,17.06.2018,"16,1","4,6","0,0"
2360,18.06.2018,"18,5","2,4","0,0"
2361,19.06.2018,"17,9","0,0","0,0"
2362,20.06.2018,"22,0","12,2","0,0"
2363,21.06.2018,"16,0","7,0","0,2"
2364,22.06.2018,"13,0","4,0","0,2"
2365,23.06.2018,"13,5","3,9","0,0"
2366,24.06.2018,"15,1","4,0","0,0"
2367,25.06.2018,"17,0","5,5","0,0"
2368,26.06.2018,"15,9","12,9","0,0"
2369,27.06.2018,"19,9","15,4","0,0"
2370,28.06.2018,"22,0","15,4","0,0"
2371,29.06.2018,"23,1","15,8","0,0"
2372,30.06.2018,"23,0","15,5","0,0"
2373,01.07.2018,"22,2","16,0","0,0"
2374,02.07.2018,"21,3","15,9","0,0"
2375,03.07.2018,"22,1","15,5","0,0"
2376,04.07.2018,"22,8","6,3","3,3"
2377,05.07.2018,"21,7","6,8","0,0"
2378,06.07.2018,"20,2","7,2","0,0"
2379,07.07.2018,"21,2","14,0","0,0"
2380,08.07.2018,"20,1","15,6","0,0"
2381,09.07.2018,"19,4","8,2","0,0"
2382,10.07.2018,"16,0","3,3","0,5"
2383,11.07.2018,"17,1","6,3","1,6"
2384,12.07.2018,"20,5","10,9","0,0"
2385,13.07.2018,"21,4","15,2","0,0"
2386,14.07.2018,"21,9","14,5","0,0"
2387,15.07.2018,"22,3","15,5","0,0"
2388,16.07.2018,"22,9","15,5","0,0"
2389,17.07.2018,"22,4","10,3","0,0"
2390,18.07.2018,"20,5","14,2","0,0"
2391,19.07.2018,"22,1","12,6","0,0"
2392,20.07.2018,"22,7","11,6","0,0"
2393,21.07.2018,"23,1","9,1","0,1"
2394,22.07.2018,"22,4","9,6","0,0"
2395,23.07.2018,"22,8","11,7","0,0"
2396,24.07.2018,"25,7","14,5","0,0"
2397,25.07.2018,"27,4","12,9","0,0"
2398,26.07.2018,"27,6","9,0","0,0"
2399,27.07.2018,"28,2","14,6","0,0"
2400,28.07.2018,"24,4","7,8","0,3"
2401,29.07.2018,"24,0","7,6","0,0"
2402,30.07.2018,"26,4","13,4","0,0"
2403,31.07.2018,"25,4","12,5","0,0"
2404,01.08.2018,"24,1","8,0","0,0"
2405,02.08.2018,"25,8","14,3","0,0"
2406,03.08.2018,"27,8","14,0","0,0"
2407,04.08.2018,"26,8","11,1","0,0"
2408,05.08.2018,"23,0","13,3","0,0"
2409,06.08.2018,"24,6","14,4","0,0"
2410,07.08.2018,"27,3","13,6","5,9"
2411,08.08.2018,"22,9","6,8","0,0"
2412,09.08.2018,"21,9","3,6","0,3"
2413,10.08.2018,"18,7","11,9","0,3"
2414,11.08.2018,"17,2","9,8","0,0"
2415,12.08.2018,"19,9","12,2","2,0"
2416,13.08.2018,"17,8","3,7","18,6"
2417,14.08.2018,"19,7","3,6","0,0"
2418,15.08.2018,"19,4","1,5","0,0"
2419,16.08.2018,"20,9","11,7","6,8"
2420,17.08.2018,"18,7","5,5","5,4"
2421,18.08.2018,"18,4","12,9","0,0"
2422,19.08.2018,"20,0","13,2","0,0"
2423,20.08.2018,"20,1","0,2","0,7"
2424,21.08.2018,"21,8","8,2","0,0"
2425,22.08.2018,"22,8","12,4","0,0"
2426,23.08.2018,"21,1","12,5","2,4"
2427,24.08.2018,"17,4","4,3","4,6"
2428,25.08.2018,"13,9","7,8","0,5"
2429,26.08.2018,"14,8","8,9","2,5"
2430,27.08.2018,"17,0","2,6","0,3"
2431,28.08.2018,"17,2","11,1","0,0"
2432,29.08.2018,"18,0","5,9","7,5"
2433,30.08.2018,"16,6","8,1","0,0"
2434,31.08.2018,"15,3","6,8","0,0"
2435,01.09.2018,"14,6","10,9","0,0"
2436,02.09.2018,"18,5","12,2","0,0"
2437,03.09.2018,"18,4","0,3","0,0"
2438,04.09.2018,"18,9","7,7","9,6"
2439,05.09.2018,"20,8","8,0","6,2"
2440,06.09.2018,"18,1","0,8","4,1"
2441,07.09.2018,"14,8","5,2","0,6"
2442,08.09.2018,"14,1","8,7","0,0"
2443,09.09.2018,"17,2","6,9","0,0"
2444,10.09.2018,"17,5","3,1","0,0"
2445,11.09.2018,"19,3","10,8","0,0"
2446,12.09.2018,"17,0","6,8","3,8"
2447,13.09.2018,"14,5","1,7","0,0"
2448,14.09.2018,"14,0","10,3","0,0"
2449,15.09.2018,"14,7","6,0","0,0"
